fips,total,commodity,conservation,disaster,insurance,Year
28075,99165,24193,74972,0,0,2019
28077,388395,269452,22642,0,96301,2019
28079,556981,322281,176284,3501,54915,2019
28081,8655981,7168481,155083,4643,1327774,2019
28083,39659009,31567699,1857965,13833,6219512,2019
28085,225809,129411,61302,0,35096,2019
28087,6279577,4588863,317615,0,1373099,2019
28089,5084122,3150618,1312447,0,621057,2019
28091,470784,153034,256303,21198,40249,2019
28093,5691602,4499012,532894,0,659696,2019
28095,8927486,5776998,811415,5696,2333377,2019
28097,3629680,2414157,435970,0,779553,2019
28099,126965,35440,91525,0,0,2019
28101,484857,265093,161318,0,58446,2019
28103,14344515,10567111,1011068,0,2766336,2019
28105,558234,84423,391567,5243,77001,2019
28107,18405009,12503087,2922138,0,2979784,2019
28109,535444,71475,132513,4688,326768,2019
28111,824895,657221,59374,42596,65704,2019
28113,244325,133446,74276,0,36603,2019
28115,5066869,3500748,859861,145554,560706,2019
28117,3325875,2270740,567712,9240,478183,2019
28119,21967883,13425605,2774571,81310,5686397,2019
28121,2135185,1524451,366923,13945,229866,2019
28123,977383,621405,209049,0,146929,2019
28125,15675095,8844524,1333824,1650,5495097,2019
28127,217571,100283,104010,0,13278,2019
28129,298758,159039,94767,0,44952,2019
28131,276606,116284,36361,70782,53179,2019
28133,45313165,36086206,781214,0,8445745,2019
28135,31421265,22865204,1986607,210219,6359235,2019
28137,4720061,3506387,555510,0,658164,2019
28139,2878286,2187982,295534,68837,325933,2019
28141,1283099,1005550,123952,18341,135256,2019
28143,30134424,24301215,267003,0,5566206,2019
28145,3538945,2505303,486886,76501,470255,2019
28147,733834,327912,304067,0,101855,2019
28149,5120378,1882779,990965,836,2245798,2019
28151,51631786,44331030,696256,6152,6598348,2019
28153,174053,83823,40015,359,49856,2019
28155,3564434,2182131,616872,307916,457515,2019
28157,461285,170673,73210,0,217402,2019
28159,293474,135147,133841,0,24486,2019
28161,2152510,1065490,362557,430229,294234,2019
28163,25605368,13651992,3635530,876248,7441598,2019
28801,0,0,0,0,0,2019
28001,1129785,606695,332066,12354,178670,2018
28003,1372588,386272,274291,0,712025,2018
28005,287150,95686,173158,0,18306,2018
28007,1541655,503527,845479,10457,182192,2018
28009,1049543,448495,129095,0,471953,2018
28011,45166333,37097262,844549,354,7224168,2018
28013,6978468,1006605,1988815,2392698,1590350,2018
28015,2139434,252265,981373,19369,886427,2018
28017,4210437,875861,1540733,520072,1273771,2018
28019,288606,49885,201869,0,36852,2018
28021,1157107,525143,385734,532,245698,2018
28023,195699,117271,74331,4097,0,2018
28025,1438119,240238,776561,0,421320,2018
28027,26167160,16168170,1589582,107455,8301953,2018
28029,497259,124614,300784,0,71861,2018
28031,500260,171804,129996,0,198460,2018
28033,2822128,1372771,237206,0,1212151,2018
28035,614001,416186,97427,60735,39653,2018
28037,98432,55441,33967,0,9024,2018
28039,1078784,601589,32642,57961,386592,2018
28041,72745,6963,8669,7623,49490,2018
28043,1728584,579568,536380,0,612636,2018
28045,37132,13529,6509,0,17094,2018
28047,53763,4760,11131,0,37872,2018
28049,2447768,773072,843193,26837,804666,2018
28051,9067075,4618510,1911770,58662,2478133,2018
28053,12437777,6660970,1070602,0,4706205,2018
28055,6812874,4705330,487741,0,1619803,2018
28057,1018765,303104,336847,0,378814,2018
28059,229295,119128,0,23602,86565,2018
28061,273374,8430,245670,19274,0,2018
28063,1263133,995428,70945,42032,154728,2018
28065,118648,55041,48110,5620,9877,2018
28067,266829,51665,151704,0,63460,2018
28069,234505,11360,185581,24665,12899,2018
28071,1036324,256232,378362,116750,284980,2018
28073,155813,7245,100995,0,47573,2018
28075,82679,11361,71318,0,0,2018
28077,145001,7485,61452,0,76064,2018
28079,349142,144460,164100,0,40582,2018
28081,3489750,2065600,159693,0,1264457,2018
28083,24408682,16947165,1791375,0,5670142,2018
28085,261143,143582,87151,0,30410,2018
28087,2424580,611477,467528,0,1345575,2018
28089,3248988,1396041,1264739,656,587552,2018
28091,423327,106159,270233,0,46935,2018
28093,3069635,1622975,563586,184079,698995,2018
28095,4947309,1874529,1079534,0,1993246,2018
28097,1409954,280341,402220,59262,668131,2018
28099,183298,32178,109204,41916,0,2018
28101,625435,384990,154354,12514,73577,2018
28103,5721960,1660054,974919,626163,2460824,2018
28105,555114,92279,413749,0,49086,2018
28107,11122573,4840096,2848128,0,3434349,2018
28109,305247,72023,187106,0,46118,2018
28111,458713,258617,63264,44352,92480,2018
28113,202269,118490,63667,0,20112,2018
28115,2608641,1066197,900276,103042,539126,2018
28117,1516402,424211,586962,0,505229,2018
28119,15463894,8001198,2502427,81305,4878964,2018
28121,1214869,571800,351338,5853,285878,2018
28123,608638,236001,222166,0,150471,2018
28125,13642750,9562569,1229824,0,2850357,2018
28127,269280,136151,95043,21212,16874,2018
28129,262220,92159,98037,30154,41870,2018
28131,220193,13939,42902,54641,108711,2018
28133,35536065,27487483,736239,0,7312343,2018
28135,15355015,8383092,2031630,0,4940293,2018
28137,3056532,1906489,559662,0,590381,2018
28139,1181759,571971,302925,0,306863,2018
28141,444783,151706,141940,0,151137,2018
28143,12782880,7938942,205663,0,4638275,2018
28145,2264455,1252931,523028,0,488496,2018
28147,704747,246351,371277,0,87119,2018
28149,4363294,2085285,1056138,21481,1200390,2018
28151,34248700,28161226,674972,0,5412502,2018
28153,114474,18223,37397,5914,52940,2018
28155,1977537,605702,690906,302283,378646,2018
28157,195795,53769,37186,0,104840,2018
28159,188080,27022,124685,1835,34538,2018
28161,848381,169666,361236,0,317479,2018
28163,14740960,6329187,3514916,188347,4708510,2018
28801,0,0,0,0,0,2018
28001,986608,211450,413035,83028,279095,2017
28003,2314071,744652,289772,528813,750834,2017
28005,259076,52971,186685,-1703,21123,2017
28007,1769491,372375,904067,279974,213075,2017
28009,985154,312197,165310,71824,435823,2017
28011,32684335,24077294,786991,8865,7811185,2017
28013,5888305,1354929,2060963,770851,1701562,2017
28015,3370557,1233915,1200117,151683,784842,2017
28017,5621894,1454168,1632106,1122096,1413524,2017
28019,524015,176661,231592,80284,35478,2017
28021,1468063,499748,410900,288158,269257,2017
28023,511482,7470,199652,304360,0,2017
28025,2842087,690335,859341,821581,470830,2017
28027,20611463,11772491,990868,148,7847956,2017
28029,1109772,234943,358881,438630,77318,2017
28031,1079231,214781,202221,495308,166921,2017
28033,2423147,996240,258332,0,1168575,2017
28035,1043531,553358,379009,75004,36160,2017
28037,148055,93203,35592,776,18484,2017
28039,1462809,745024,130055,315405,272325,2017
28041,422270,8059,98026,284845,31340,2017
28043,1814458,577832,543419,170757,522450,2017
28045,23913,11818,12095,0,0,2017
28047,31936,1871,14659,15406,0,2017
28049,3501692,671259,1297064,741900,791469,2017
28051,8269108,3707052,1959016,146336,2456704,2017
28053,10904927,5470590,875541,0,4558796,2017
28055,4366863,2037616,599822,835,1728590,2017
28057,1368243,517262,352850,50590,447541,2017
28059,383950,157155,47880,78763,100152,2017
28061,838704,11650,377963,449091,0,2017
28063,583343,31956,72521,56370,422496,2017
28065,138721,25192,75940,14923,22666,2017
28067,721995,33899,496314,145537,46245,2017
28069,802677,20525,220073,543160,18919,2017
28071,1515252,355820,385050,477603,296779,2017
28073,243072,2250,117825,96192,26805,2017
28075,257372,4029,98149,155194,0,2017
28077,165788,35660,69632,0,60496,2017
28079,625049,83432,195750,299345,46522,2017
28081,3507103,1489789,188007,231865,1597442,2017
28083,20775379,13978886,1712902,0,5083591,2017
28085,236402,100177,109833,3951,22441,2017
28087,3485462,1426139,475953,451558,1131812,2017
28089,3499207,874545,1746440,250395,627827,2017
28091,621343,31191,495934,52151,42067,2017
28093,3014271,1222514,676849,419219,695689,2017
28095,6239341,2726091,819790,461112,2232348,2017
28097,1669747,448980,381743,197113,641911,2017
28099,591275,34451,110276,446548,0,2017
28101,1115724,119828,181999,734735,79162,2017
28103,7026222,2839916,1074957,747284,2364065,2017
28105,1100052,156346,550570,344460,48676,2017
28107,9784930,3911609,2925643,59262,2888416,2017
28109,311642,9972,266964,0,34706,2017
28111,786623,398825,221524,105917,60357,2017
28113,179403,17426,148534,0,13443,2017
28115,2525322,651213,1039926,250507,583676,2017
28117,1802711,342630,642105,192471,625505,2017
28119,13162047,5961388,2320988,0,4879671,2017
28121,1276779,154693,420802,398465,302819,2017
28123,861254,150587,257266,276133,177268,2017
28125,9465771,5212675,1286612,0,2966484,2017
28127,532632,48219,149125,329245,6043,2017
28129,902766,26888,198697,637246,39935,2017
28131,335267,24647,190267,75950,44403,2017
28133,27366568,18241263,768610,3439,8353256,2017
28135,13721692,7051085,1922363,32728,4715516,2017
28137,2563572,1128515,661455,120227,653375,2017
28139,1917322,477903,455431,643273,340715,2017
28141,632629,254423,151970,78752,147484,2017
28143,13788814,9039342,253541,0,4495931,2017
28145,2392964,470190,615702,669729,637343,2017
28147,728433,156553,500073,0,71807,2017
28149,3138835,850631,965646,184714,1137844,2017
28151,22866369,16340490,651952,0,5873927,2017
28153,760370,25295,144288,556583,34204,2017
28155,1636762,517005,644501,100482,374774,2017
28157,105031,32388,61276,8314,3053,2017
28159,978628,101019,223645,615149,38815,2017
28161,1116675,383346,381043,48573,303713,2017
28163,14295547,5318211,3907796,563125,4506415,2017
28801,0,0,0,0,0,2017
28001,1251996,614805,380565,43436,213190,2016
28003,1974718,997485,268362,729,708142,2016
28005,558328,93252,167009,275320,22747,2016
28007,1973870,592121,886138,323427,172184,2016
28009,769682,243275,169746,8730,347931,2016
28011,31632425,23191291,784326,109051,7547757,2016
28013,6460110,1598026,1789332,1559739,1513013,2016
28015,3755152,867102,1321036,788194,778820,2016
28017,5620869,1349594,1528633,1619891,1122751,2016
28019,578019,213506,202928,133144,28441,2016
28021,1374184,626111,420261,122323,205489,2016
28023,228347,7634,197989,22724,0,2016
28025,2291014,588663,953905,343735,404711,2016
28027,26441863,19012783,1107586,89336,6232158,2016
28029,1217404,423533,358355,390688,44828,2016
28031,1023382,335632,204585,349989,133175,2016
28033,2667608,1105740,283635,0,1278233,2016
28035,1097110,681979,356014,7166,51952,2016
28037,159950,120609,39341,0,0,2016
28039,1719743,1299927,130055,7386,282375,2016
28041,189342,50438,98026,5538,35340,2016
28043,2540443,1235695,505754,342183,456811,2016
28045,40694,10406,30288,0,0,2016
28047,16570,1911,14659,0,0,2016
28049,3465081,1291284,1236071,197464,740262,2016
28051,12260220,7197962,1922757,587825,2551676,2016
28053,10143842,4983397,769474,0,4390971,2016
28055,6197977,3966502,532585,70548,1628342,2016
28057,1290313,266899,349075,262411,411928,2016
28059,423648,294862,47880,0,80906,2016
28061,957989,21722,483921,452346,0,2016
28063,916074,632267,76439,30941,176427,2016
28065,705578,25134,81224,581991,17229,2016
28067,1052308,37349,561533,406342,47084,2016
28069,275897,15224,212832,33641,14200,2016
28071,1342124,446716,392228,281653,221527,2016
28073,307118,7841,151175,124000,24102,2016
28075,120621,4020,98714,17887,0,2016
28077,430632,35561,163460,168526,63085,2016
28079,794580,128768,217056,391943,56813,2016
28081,3017585,935943,193092,521397,1367153,2016
28083,20713483,14400037,1620712,8465,4684269,2016
28085,579933,117859,93340,348027,20707,2016
28087,3308331,1640513,545555,164377,957886,2016
28089,4371197,1690362,1560780,506642,613413,2016
28091,699837,21145,481227,142671,54794,2016
28093,2954280,1548974,642382,141225,621699,2016
28095,6298398,2802136,833131,657257,2005874,2016
28097,2422195,1058185,401512,454589,507909,2016
28099,601066,13721,132936,454409,0,2016
28101,617851,107610,237946,226776,45519,2016
28103,8003325,4671170,1101070,0,2231085,2016
28105,1327887,166930,567691,540727,52539,2016
28107,9601388,3758377,2695429,561696,2585886,2016
28109,717452,38355,310906,357476,10715,2016
28111,823631,552073,230633,0,40924,2016
28113,445541,50258,151551,235191,8541,2016
28115,3327323,1057840,1073448,693010,503025,2016
28117,2411275,1014206,637874,224089,535106,2016
28119,13767634,6545096,2289165,1951,4931422,2016
28121,1847704,570548,436435,571888,268833,2016
28123,969984,136097,252137,411606,170144,2016
28125,10092824,6285971,1184717,0,2622136,2016
28127,848325,36779,151206,654504,5836,2016
28129,1148823,60027,230867,831016,26914,2016
28131,358216,117361,189768,0,51087,2016
28133,26605902,18214699,666914,7505,7716784,2016
28135,14364529,7920179,1911830,257252,4275268,2016
28137,2665875,1467983,652668,23215,522009,2016
28139,1264502,502633,457636,12385,291848,2016
28141,819463,411710,146752,167572,93429,2016
28143,13821874,9067261,269294,0,4485319,2016
28145,1800507,588737,639348,0,572422,2016
28147,833580,77958,483449,212700,59473,2016
28149,3601691,1649552,888930,134458,928751,2016
28151,26822557,20219991,595007,10461,5997098,2016
28153,226289,22030,143170,18667,42422,2016
28155,2287895,1132707,629089,176697,349402,2016
28157,260656,44383,49484,114596,52193,2016
28159,924452,77822,226271,590521,29838,2016
28161,1515461,464793,383327,390793,276548,2016
28163,18183813,9198701,3812046,606575,4566491,2016
28801,0,0,0,0,0,2016
28001,1063532,179532,418137,224929,240934,2015
28003,1097748,84285,270642,0,742821,2015
28005,773816,27132,171071,540449,35164,2015
28007,1399793,219453,894040,145239,141061,2015
28009,619534,4674,180405,0,434455,2015
28011,19948503,11596722,750563,8089,7593129,2015
28013,3436626,679882,1654282,0,1102462,2015
28015,3262525,1047456,1269145,298921,647003,2015
28017,2894846,139806,1508390,21545,1225105,2015
28019,405152,84657,197742,79655,43098,2015
28021,1356757,283904,417901,423121,231831,2015
28023,209849,777,209072,0,0,2015
28025,1398019,128435,884104,15726,369754,2015
28027,15052661,8752916,1097870,0,5201875,2015
28029,969552,73946,364809,468056,62741,2015
28031,874813,171364,200649,407034,95766,2015
28033,2172737,669980,270473,4334,1227950,2015
28035,859662,420383,359874,7878,71526,2015
28037,57424,12927,41707,2790,0,2015
28039,1389798,953607,129519,0,306672,2015
28041,210303,96924,98498,2817,12064,2015
28043,1824348,843993,501263,8385,470707,2015
28045,30754,23240,7514,0,0,2015
28047,23211,8614,14597,0,0,2015
28049,3266004,282908,1335065,928499,719532,2015
28051,7764072,3143521,1735841,401840,2482870,2015
28053,7406381,2197942,811663,0,4396776,2015
28055,3022745,900943,484941,0,1636861,2015
28057,815381,40234,350472,53020,371655,2015
28059,304466,152870,47673,0,103923,2015
28061,395928,328,384999,10601,0,2015
28063,745625,269847,74380,190553,210845,2015
28065,152549,21701,112538,5051,13259,2015
28067,800665,22309,576016,167318,35022,2015
28069,225028,0,225028,0,0,2015
28071,824776,193117,390357,0,241302,2015
28073,320793,1402,182708,121184,15499,2015
28075,108235,2713,105522,0,0,2015
28077,140783,32583,38600,0,69600,2015
28079,725995,81310,231148,361272,52265,2015
28081,1924401,252093,175914,9929,1486465,2015
28083,11582747,5492576,1518400,3718,4568053,2015
28085,748575,2104,94681,624417,27373,2015
28087,1830555,356042,507721,56941,909851,2015
28089,3448568,676024,1560638,552923,658983,2015
28091,917984,8283,493498,369856,46347,2015
28093,1422838,129511,597897,10493,684937,2015
28095,3506590,539873,823167,0,2143550,2015
28097,1523212,478275,402753,90427,551757,2015
28099,626909,14424,143445,469040,0,2015
28101,417640,19084,250294,95386,52876,2015
28103,4507298,1017986,1193211,0,2296101,2015
28105,614750,1753,549805,0,63192,2015
28107,7118582,2285459,2643541,46239,2143343,2015
28109,436942,68992,308593,34563,24794,2015
28111,655922,345512,212703,0,97707,2015
28113,522823,4623,158845,347180,12175,2015
28115,1922979,70647,1108295,151259,592778,2015
28117,1256108,103013,597186,0,555909,2015
28119,9354205,3059500,2125104,0,4169601,2015
28121,1478075,181329,417076,600057,279613,2015
28123,926341,37123,296177,423035,170006,2015
28125,5600751,1887885,1107934,0,2604932,2015
28127,449509,14471,149743,276810,8485,2015
28129,370942,54445,197183,95034,24279,2015
28131,304282,59433,189086,0,55763,2015
28133,15223307,6912671,606970,233000,7470666,2015
28135,9271843,3301974,1817049,33867,4118953,2015
28137,2146687,950787,661889,8153,525858,2015
28139,1039571,229834,482504,0,327233,2015
28141,304884,85561,144065,0,75258,2015
28143,8904022,4746671,251951,47652,3857748,2015
28145,1348707,89145,645980,0,613582,2015
28147,1288148,50346,487996,710801,39005,2015
28149,2045715,286577,819307,89822,850009,2015
28151,13797734,7868918,553080,9887,5365849,2015
28153,212110,9320,155413,4684,42693,2015
28155,1673207,682204,609989,8853,372161,2015
28157,213987,0,53703,117585,42699,2015
28159,623243,4845,223688,373030,21680,2015
28161,983690,235155,398624,1398,348513,2015
28163,11481422,3031400,3721511,570413,4158098,2015
28801,0,0,0,0,0,2015
28001,1063013,324196,411880,0,326937,2014
28003,1253990,145055,264106,8003,836826,2014
28005,252247,0,206846,1475,43926,2014
28007,1549431,404963,915591,0,228877,2014
28009,931808,209513,189291,76356,456648,2014
28011,11412524,2593300,830150,8685,7980389,2014
28013,3724277,1036015,1563152,55901,1069209,2014
28015,2784199,911654,1234433,0,638112,2014
28017,3195318,446384,1512998,7647,1228289,2014
28019,296479,63121,200208,8062,25088,2014
28021,829954,205986,423858,0,200110,2014
28023,262340,979,261361,0,0,2014
28025,1394364,168420,880651,0,345293,2014
28027,11389125,5163334,1102279,134364,4989148,2014
28029,566408,82069,394203,11383,78753,2014
28031,356101,40283,222619,0,93199,2014
28033,2552164,487335,279257,443495,1342077,2014
28035,462938,114200,336300,12437,0,2014
